location_id,month,day,min,max,p10,p25,p50,p75,p90,mean,count,unit
259,1,1,146594,157351,155213.80000000002,155761.75,156290.5,156825.75,157136.3,155983.7,30,af
259,1,2,145880,157328,155330.3,155879.75,156335,156690.25,157043.1,155967.2,30,af
259,1,3,145642,157396,155489.5,156025.75,156425,156718,157063.80000000002,156051.46666666667,30,af
259,1,4,145168,157441,155552.59999999998,155941.75,156470.5,156729.75,157129.5,156048.53333333333,30,af
259,1,5,144974,157351,155119.69999999998,155969.75,156313,156853.5,157174.5,155990.46666666667,30,af
259,1,6,144974,157487,155343.8,156138.5,156324,156729.75,157179,156042.1,30,af
259,1,7,144952,157419,155635.3,156183.5,156470,156792,157271.3,156127.5,30,af
259,1,8,144888,157509,155901.30000000002,156138.25,156538,156865.25,157330.3,156164.63333333333,30,af
259,1,9,144952,157600,155764.1,156121.25,156380,156870.75,157377.6,156106,30,af
259,1,10,144995,157532,155519.2,156121.25,156335,156797.25,157362.30000000002,156072.86666666667,30,af
259,1,11,145082,157645,155460.8,156155,156324,156774.75,157373,156060.7,30,af
259,1,12,145125,157645,155516.59999999998,155885,156369,156724,157373,156014.93333333332,30,af
259,1,13,145125,157600,155397.8,155873.75,156369,156718,157310.5,155996.2,30,af
259,1,14,145189,157532,155451.3,155868.5,156335,156706.75,157283,156014.76666666666,30,af
259,1,15,145232,157419,155462.59999999998,155868.5,156335,156764,157262.3,155990.03333333333,30,af
259,1,16,145276,157373,155399.59999999998,155857,156369,156837,157308.2,155979.46666666667,30,af
259,1,17,145340,157351,155386.5,155890.75,156436.5,156842.25,157287.5,155993.53333333333,30,af
259,1,18,145362,157419,155451.3,155874.25,156515.5,156933,157183.59999999998,156033.4,30,af
259,1,19,145362,157396,155283.1,155873.75,156493,156864.75,157122.40000000002,156021.96666666667,30,af
259,1,20,145297,157396,155554.8,155908,156594.5,156819.75,157162.90000000002,156049.86666666667,30,af
259,1,21,145232,157306,155610.5,155829.25,156447.5,156836.5,157195.2,156031.03333333333,30,af
259,1,22,145232,157351,155622,156054.25,156459,156836.5,157217.3,156053.76666666666,30,af
259,1,23,145082,157351,155970.5,156239.75,156639.5,156706.75,157242.5,156158.96666666667,30,af
259,1,24,145146,157351,155867.5,156099.25,156526.5,156853.5,157095.8,156112.23333333334,30,af
259,1,25,145125,157328,155665,156025.75,156549,156814.25,157011.6,156079.96666666667,30,af
259,1,26,145060,157306,155545.8,156037,156492.5,156735.25,156991.80000000002,156039.46666666667,30,af
259,1,27,145039,157260,155892.2,156076.25,156470,156735.25,156951.30000000002,156080.7,30,af
259,1,28,144952,157306,155932.7,156155.5,156504,156706.75,157106.5,156109.33333333334,30,af
259,1,29,145017,157283,155541.3,156166.25,156515.5,156814.25,157131.8,156105.7,30,af
259,1,30,144995,157306,155474.4,156099.25,156357.5,156712.5,157016.5,156002.16666666666,30,af
259,1,31,144995,157260,155833.3,155964.25,156369,156769,156973.7,156023.06666666668,30,af
259,2,1,144995,157215,155431.5,155969.75,156414,156706.75,156928.7,155943.56666666668,30,af
259,2,2,145017,157193,155590.69999999998,156020,156358,156797.75,156924.2,155995.96666666667,30,af
259,2,3,145017,157215,155941.7,156160.75,156459,156870.5,156946.3,156082.33333333334,30,af
259,2,4,145039,157215,155606.1,156222.5,156639.5,156983.5,157043.1,156187.36666666667,30,af
259,2,5,145039,157215,156040.7,156188.75,156651,156921.5,157021,156191.23333333334,30,af
259,2,6,144995,157238,155822,156104.75,156481.5,156961.25,157082.19999999998,156141.73333333334,30,af
259,2,7,144952,157260,155968.3,156093.5,156403,156910.5,157082.19999999998,156113.93333333332,30,af
259,2,8,144888,157260,155836.1,156211.25,156391.5,156916.25,157151.6,156097.6,30,af
259,2,9,145039,157306,155424.8,156043,156447.5,156927,157113.30000000002,156058.5,30,af
259,2,10,145168,157328,155460.8,155913.5,156481.5,156932.75,157091.3,156058.36666666667,30,af
259,2,11,145125,157351,155496.3,156088,156538,156870.5,157113.30000000002,156070.3,30,af
259,2,12,144780,157306,155703.30000000002,156093.5,156414,156870.5,157138.5,156068.56666666668,30,af
259,2,13,145254,157306,155379.8,155851.25,156527,156837,157195.2,156032.73333333334,30,af
259,2,14,145232,157283,155352.5,155710.75,156594.5,156854,157174.5,155995.36666666667,30,af
259,2,15,145276,157373,155458.7,156115.75,156572,156786,157172.3,156055.96666666667,30,af
259,2,16,145276,157328,155503.09999999998,156082,156594.5,156780.5,157149.30000000002,156043.96666666667,30,af
259,2,17,145276,157306,155226.9,156054.25,156606,156882.5,157170,156050.96666666667,30,af
259,2,18,145297,157283,155386.09999999998,156043,156583.5,156876,157197.5,156065.73333333334,30,af
259,2,19,145319,157283,155424.8,156048.5,156504,156870.5,157240.2,156053.63333333333,30,af
259,2,20,145362,157328,155204.80000000002,156104.75,156492.5,156927,157106.5,156039.3,30,af
259,2,21,145340,157283,155269.6,156048.5,156380.5,156921.5,157080,155968.13333333333,30,af
259,2,22,145340,157306,155315,156054.25,156425,156848.25,157063.80000000002,155999.53333333333,30,af
259,2,23,145319,157373,155292,156009.25,156481.5,156905,157160.6,156026.6,30,af
259,2,24,145362,157373,155714.1,156042.5,156481.5,156887.75,157129.5,156105.96666666667,30,af
259,2,25,145276,157962,155941.7,156144.25,156515.5,156938.25,157219.5,156202.26666666666,30,af
259,2,26,145276,157283,155655.5,156256.25,156583,157017.25,157102,156199.8,30,af
259,2,27,145340,157985,155743.3,156312.5,156684.5,157090.75,157339.90000000002,156330.1,30,af
259,2,28,145319,158098,155831.5,156172.25,156572,157130.25,157344.40000000002,156276.83333333334,30,af
259,2,29,156178,157170,156335.5,156521.5,156628,156949.75,157122.4,156696.125,8,af
259,3,1,145319,158212,155862.5,156132.5,156549.5,157119.25,157339.90000000002,156283.7,30,af
259,3,2,145319,157487,155813.5,156223,156583.5,156803.25,157330.3,156179.03333333333,30,af
259,3,3,145211,158030,155435.59999999998,156070.75,156538,156786.25,157306,156094.53333333333,30,af
259,3,4,145319,158053,155429.4,156217,156617,156922,157244.8,156131.46666666667,30,af
259,3,5,145470,157985,155494,156166.25,156515.5,157012,157298.8,156083.53333333333,30,af
259,3,6,145556,158098,155691.8,156188.75,156606,156978,157339.3,156168.73333333334,30,af
259,3,7,145405,157690,155701.1,156205.75,156571.5,157085.25,157377.6,156188.83333333334,30,af
259,3,8,145362,157985,155729.8,155969.75,156504,156825.5,157353.2,156176.8,30,af
259,3,9,145362,157804,155946.2,156318.5,156650.5,157102,157355.2,156338.23333333334,30,af
259,3,10,145362,158144,155997.5,156290,156695.5,157254.75,157393.4,156383.36666666667,30,af
259,3,11,145470,158144,155590.69999999998,156189.25,156606,157124.75,157298.8,156291.6,30,af
259,3,12,145491,157917,155543.1,156177.5,156549.5,157017.5,157294.3,156208.16666666666,30,af
259,3,13,145383,157668,155382,155862.5,156561,157079.75,157333.1,156131.13333333333,30,af
259,3,14,145448,157554,155076.6,155975,156459,157102.25,157269.09999999998,156092.73333333334,30,af
259,3,15,145448,157758,155464.9,156070.75,156403,157017.5,157402.80000000002,156148.26666666666,30,af
259,3,16,145297,158098,155750.5,156239.75,156696,157113.25,157454.6,156297.16666666666,30,af
259,3,17,145556,158257,155828.8,156172,156752,157260.5,157620.4,156382.66666666666,30,af
259,3,18,145448,157713,155719,155975.5,156639.5,157283,157511.3,156291.73333333334,30,af
259,3,19,145491,158008,155399.59999999998,156133,156628,157135.75,157371.30000000002,156233.96666666667,30,af
259,3,20,145383,158121,155422.5,156059.75,156605.5,157136.5,157628.80000000002,156268.03333333333,30,af
259,3,21,145319,158166,155752.3,156149.75,156639.5,157187.25,157556.3,156286.96666666667,30,af
259,3,22,145297,157781,155518.8,156132.5,156628.5,157113.75,157447.80000000002,156225.83333333334,30,af
259,3,23,145319,157758,155095.09999999998,156132.5,156594.5,157248.75,157447.80000000002,156211.03333333333,30,af
259,3,24,145405,157600,155122,156166.25,156741,157248.75,157430.3,156261.9,30,af
259,3,25,145578,158303,155556.7,156104.75,156639.5,157350.5,157624.30000000002,156354.33333333334,30,af
259,3,26,145405,159235,155613.3,155958.25,156628,157350.5,157808.5,156395.46666666667,30,af
259,3,27,147180,160011,155962,156177.5,156899,157571.75,157968.80000000002,156654.33333333334,30,af
259,3,28,148836,161179,155536.8,156217,156910,157730.25,158130.09999999998,156792.4,30,af
259,3,29,150392,162052,155790.5,156256.25,157068.5,157820.5,158264.2,157047.76666666666,30,af
259,3,30,151516,163205,155815.7,156296,157385,157837.75,158334.30000000002,157267.36666666667,30,af
259,3,31,153068,164131,156053.8,156606,157690,158189.25,158629.40000000002,157643.9,30,af
259,4,1,153557,165014,156414.2,156933.25,158019,158802.25,159485.4,158230.83333333334,30,af
259,4,2,154316,166975,156495.7,157792.25,158848,159605,160951.2,158983.23333333334,30,af
259,4,3,154987,169019,157029.9,158183,159463,160599.5,162422.4,159844.76666666666,30,af
259,4,4,155638,171078,157631.80000000002,158916,160273.5,161615,163464.1,160664.96666666667,30,af
259,4,5,156358,173318,158528.1,159611.25,160846,162293.5,164417,161452.83333333334,30,af
259,4,6,156538,175189,159583.90000000002,160348,161604,163413.5,165512.40000000002,162367.13333333333,30,af
259,4,7,156809,177191,160427.2,161121.25,162743.5,164665.25,166654.19999999998,163392.63333333333,30,af
259,4,8,157283,178598,161324,161925.5,163436.5,165759.5,167586.9,164393.83333333334,30,af
259,4,9,159235,178865,162043.19999999998,162651.25,164630.5,166822,168553,165350.43333333332,30,af
259,4,10,160949,179620,162670.2,163378.5,166028,167836.75,169826.4,166379.03333333333,30,af
259,4,11,161523,180059,163596.30000000002,164276,167221,168848.25,170608.1,167379.06666666668,30,af
259,4,12,162121,180474,164414.40000000002,165432.75,167960,169964.25,172737.7,168380.2,30,af
259,4,13,162743,179863,165281.8,166489,168512.5,171529.5,172756.59999999998,169253.63333333333,30,af
259,4,14,163460,179888,166383.3,167349,169302,173019.5,174290.5,170253.8,30,af
259,4,15,164294,180107,167115.09999999998,168224.5,170141.5,174234,176383.69999999998,171175.13333333333,30,af
259,4,16,165247,180278,167635.4,169225.75,170888,174984.75,177806.2,172000.23333333334,30,af
259,4,17,166156,180669,168100.5,169904.75,171874.5,175815,179410.09999999998,172824.5,30,af
259,4,18,167209,180181,168901.4,170964.75,172506,176544.75,179361.1,173530.96666666667,30,af
259,4,19,168265,180938,169656.4,171958,173485.5,176949.75,179410.09999999998,174180.3,30,af
259,4,20,169208,181379,170489.4,172565.75,173964.5,177106.75,179549.40000000002,174731.33333333334,30,af
259,4,21,170082,181428,170854.5,173539.75,174624,178075.75,179851.2,175464.1,30,af
259,4,22,170651,181036,171567.5,174360,175357,178676.75,180097.6,176074.56666666668,30,af
259,4,23,171220,181012,172405.6,175177,176550.5,178871.25,180029,176670.9,30,af
259,4,24,171982,181771,173337.6,176158.25,177433,178932,180251.4,177186.2,30,af
259,4,25,172554,180571,174321.90000000002,176841,178197,179010.75,179739.30000000002,177616.1,30,af
259,4,26,173151,180620,175420.30000000002,177464,178488,179540.5,179980.40000000002,178123.66666666666,30,af
259,4,27,173869,181158,176389.5,177984.5,179120.5,179778.25,180646.9,178673.26666666666,30,af
259,4,28,174540,181281,176746.7,178482.25,179534.5,180162.5,180551.90000000002,179086.9,30,af
259,4,29,175333,181477,177629.8,179004.75,179620,180247.75,180481.3,179380.23333333334,30,af
259,4,30,177869,181109,178403,178913.5,179888,180339.25,180603.3,179646.63333333333,30,af
259,5,1,177772,181036,178048.5,179388.5,180010,180321,180701.3,179763.03333333333,30,af
259,5,2,177385,181036,178561.5,179559,180034,180565,180737.6,179865.4,30,af
259,5,3,177143,181061,177721.6,179218,180254,180541,180732.7,179794.46666666667,30,af
259,5,4,177094,181036,178420.19999999998,179181.5,180315,180583.75,180771.90000000002,179848,30,af
259,5,5,176998,181232,178325.19999999998,179559,180217,180651.25,180874.8,179902.4,30,af
259,5,6,177167,181207,178716.7,179583.25,180241.5,180687.75,180867.4,179938.66666666666,30,af
259,5,7,177772,181183,178716.6,179528.25,180229,180510.25,180865,179945.8,30,af
259,5,8,177530,181183,178896.7,179448.75,180217.5,180498.5,180805.69999999998,179955.56666666668,30,af
259,5,9,177918,181330,178490.3,179601.25,180302.5,180608.25,181102.1,180051.63333333333,30,af
259,5,10,177530,181501,178811.19999999998,179455,180327,180809.5,180964.90000000002,180089.9,30,af
259,5,11,178063,181207,178988.8,179583.25,180168.5,180730,180965.4,180057.93333333332,30,af
259,5,12,178258,181158,179033.19999999998,179498,180132,180645,180849.8,180009.1,30,af
259,5,13,177821,181134,178930.7,179504,180095.5,180620.5,180798.4,179950.63333333333,30,af
259,5,14,178039,181109,178687.69999999998,179151.25,180217,180589.75,180844.9,179923.83333333334,30,af
259,5,15,177409,181722,178979.4,179491.5,180266,180730.75,180928.7,180062.36666666667,30,af
259,5,16,178136,181452,178962.4,179656.5,180400.5,180761,180989.5,180126.36666666667,30,af
259,5,17,178161,181061,179132.7,179540.25,180180.5,180614,180769.40000000002,180052.83333333334,30,af
259,5,18,178185,181526,179178.59999999998,179553,180205,180656.75,180938,180121.2,30,af
259,5,19,177797,181232,179078.80000000002,179583,180083,180681.75,181012,180057.96666666667,30,af
259,5,20,178573,180938,179074.3,179656.25,180168.5,180694,180914,180106.5,30,af
259,5,21,178573,181109,179178.59999999998,179632,180290.5,180772.75,180914,180141.43333333332,30,af
259,5,22,178161,181330,178730.9,179680.25,180181,180712,180891.5,180081.5,30,af
259,5,23,177942,181232,178667.6,179742,180534.5,180827.75,180989.5,180128.8,30,af
259,5,24,178646,181354,179171.3,179820.5,180290.5,180809.75,180938,180214.6,30,af
259,5,25,178598,181061,179495.2,179894,180266,180766.75,180965.4,180222.76666666666,30,af
259,5,26,178500,181403,178884.8,179924.25,180241.5,180589.75,180810.59999999998,180109,30,af
259,5,27,178209,181526,178716.6,179845,180156.5,180663,180842.5,180082.33333333334,30,af
259,5,28,178063,181305,178896.9,179626,180193,180559,180989.5,180038.36666666667,30,af
259,5,29,177772,181036,178984.5,179784,180229,180608,180891.5,180063.5,30,af
259,5,30,178573,181330,179144.80000000002,179760,180181,180552.75,180898.8,180097.56666666668,30,af
259,5,31,178938,181183,179271.7,179741.5,180229.5,180583.75,180818.4,180143.76666666666,30,af
259,6,1,179035,181109,179432,179888,180156,180523,180865,180164.76666666666,30,af
259,6,2,178865,181036,179251.6,179851.25,180327,180663.25,180867.4,180194.2,30,af
259,6,3,178258,180963,179203.5,179754,180351.5,180705.75,180889,180177.23333333334,30,af
259,6,4,178063,181232,179373.59999999998,179943,180327,180791,180965.4,180261.8,30,af
259,6,5,177894,181330,179422.5,179687,180302.5,180809.75,180872.3,180208.3,30,af
259,6,6,179035,181109,179547,179821,180254,180816,180967.90000000002,180288.6,30,af
259,6,7,178938,181403,179468.2,179949,180302.5,180687.75,180916.4,180263.36666666667,30,af
259,6,8,178743,181232,179410.4,179851.25,180205,180760.5,181111.5,180221.2,30,af
259,6,9,177700,181354,179186.5,179832.75,180315,180773.25,181073.19999999998,180212.4,30,af
259,6,10,177385,181330,179220.3,180016,180315,180828.25,181111.5,180242.7,30,af
259,6,11,177772,181207,179395.19999999998,179906.5,180486,180809.75,181014.40000000002,180280.8,30,af
259,6,12,177942,181330,179571,180046.5,180510,180803.75,181094.8,180370.13333333333,30,af
259,6,13,178549,181599,179717.6,179924,180681.5,180932,181016.40000000002,180471.93333333332,30,af
259,6,14,178525,181648,179639.1,180223.25,180669.5,180926.25,181097.2,180514.16666666666,30,af
259,6,15,179279,181648,179612.69999999998,179894,180620,180944.5,181141.3,180499.5,30,af
259,6,16,178816,181697,179732.2,180010,180595.5,180883,181383.9,180507.63333333333,30,af
259,6,17,178987,181722,179585.9,180260,180522.5,180956.75,181288.3,180497.93333333332,30,af
259,6,18,178646,181673,179683.2,180089,180620.5,180956.75,181275.59999999998,180487.4,30,af
259,6,19,179279,181722,179851.4,180144.25,180534.5,180981,181386.3,180558.93333333332,30,af
259,6,20,178792,181648,179883.1,180235.25,180559,181109.25,181361.4,180581.83333333334,30,af
259,6,21,179157,181501,179612.69999999998,180162.25,180730.5,181005.75,181249.1,180555,30,af
259,6,22,178987,181550,179770.5,180254,180632.5,180932,181165.40000000002,180546.63333333333,30,af
259,6,23,178695,181526,179446.6,180107,180608,180865,181209.5,180434.36666666667,30,af
259,6,24,179230,181501,179563.69999999998,179985,180449.5,180883,181256,180432.63333333333,30,af
259,6,25,178987,181452,179737.1,180052.75,180449.5,180883,181216.80000000002,180469.26666666666,30,af
259,6,26,179766,181575,179883.1,180174.25,180376,180913.5,181029.1,180519.56666666668,30,af
259,6,27,179011,181575,179907.1,180235.25,180486,180938,181151.1,180536.03333333333,30,af
259,6,28,179522,181477,179831.7,180162.25,180547,181054.75,181185.40000000002,180538.46666666667,30,af
259,6,29,179376,181452,179797.9,180022.25,180534.5,180974.75,181211.90000000002,180475.76666666666,30,af
259,6,30,178573,181379,179712.1,179937,180559,180925.75,181241.80000000002,180436.03333333333,30,af
259,7,1,178598,181330,179434.1,179942.5,180388.5,180889,181185.40000000002,180310.76666666666,30,af
259,7,2,178573,181305,179274.1,179894,180290.5,180852.75,181016.90000000002,180280.66666666666,30,af
259,7,3,178816,181330,179405.5,180010,180461.5,180840,180999.2,180343.26666666666,30,af
259,7,4,179060,181354,179290.80000000002,179900.25,180486,180858.75,180989.5,180349.66666666666,30,af
259,7,5,178938,181452,179568.19999999998,179863,180596,180889,180989.5,180374.16666666666,30,af
259,7,6,177579,181379,179441.4,180009.5,180473.5,180907.75,181043.80000000002,180332.9,30,af
259,7,7,177409,181428,179610.19999999998,179918.25,180376,180876.75,180965.4,180280,30,af
259,7,8,178233,181379,179383,179815,180486,180907.75,181021.7,180281.56666666668,30,af
259,7,9,178039,181256,178933.1,179845,180584,180913.5,181109,180287.3,30,af
259,7,10,177700,181403,179101.30000000002,179845.25,180571.5,180852.75,180992.30000000002,180282.6,30,af
259,7,11,177918,181379,179191.4,179887.75,180547,180852.75,181116.4,180296.3,30,af
259,7,12,178185,181428,179644,180089,180522.5,180883,181109.5,180408.43333333332,30,af
259,7,13,178185,181379,179948.8,180162.25,180547,180901.75,181195.2,180460.53333333333,30,af
259,7,14,178622,181428,179941.5,180065,180461.5,180797.75,181192.80000000002,180413.2,30,af
259,7,15,178403,181452,179532.30000000002,179967,180229,180827.75,181185.40000000002,180310.6,30,af
259,7,16,178573,181403,179692.6,179943,180290.5,180827.75,181118.8,180332.46666666667,30,af
259,7,17,179084,181403,179682.90000000002,179979.25,180449.5,180779,180994.40000000002,180345.46666666667,30,af
259,7,18,178841,181428,179480.9,180065,180388.5,180816,180914,180356.16666666666,30,af
259,7,19,178500,181428,179685.30000000002,180028.25,180437,180858.75,180918.9,180351.26666666666,30,af
259,7,20,178500,181403,179544.5,180138,180461.5,180779,180931.1,180339.1,30,af
259,7,21,179011,181281,179561.19999999998,180138,180425,180846.5,181089.9,180390.33333333334,30,af
259,7,22,178306,181477,179661.30000000002,180119.25,180486,180827.75,181172.7,180411.53333333333,30,af
259,7,23,179157,181232,179615.1,179955.25,180437,180834,180940.9,180369.86666666667,30,af
259,7,24,179011,181526,179527.5,180211,180510.5,180840,181113.9,180453.73333333334,30,af
259,7,25,179181,181648,179807.69999999998,180125.5,180449.5,180816,181133.5,180458.63333333333,30,af
259,7,26,178743,181477,179907.1,180095.25,180510.5,180864.5,181143.8,180428.6,30,af
259,7,27,179060,181526,179871.2,180211,180535,180840,181036,180451.4,30,af
259,7,28,178987,181501,179841.1,180211,180620,180858.75,181053.09999999998,180509.06666666668,30,af
259,7,29,178865,181379,179861.40000000002,180181,180669.5,180919.75,180999.7,180480.83333333334,30,af
259,7,30,178379,181403,179544.19999999998,180187,180583.5,180974.75,181305,180485.73333333334,30,af
259,7,31,179133,181648,179617.5,180162.25,180547,181042.5,181358.9,180543.5,30,af
259,8,1,179035,181624,179690.5,180272.25,180681.5,181005.75,181379,180615.9,30,af
259,8,2,179035,181428,179995.3,180205,180669,181061,181283.4,180601.16666666666,30,af
259,8,3,179157,181403,179748.9,180217.5,180632.5,180901.75,181258.5,180556.4,30,af
259,8,4,179254,181403,179899.80000000002,180253.5,180669.5,180944.5,181232,180580.8,30,af
259,8,5,177869,181477,179500.1,180302.5,180742.5,180950.75,181234.40000000002,180510.33333333334,30,af
259,8,6,178403,181648,179203.5,180296.5,180718,180950.75,181099.7,180491.6,30,af
259,8,7,178379,181673,179422.2,180290.25,180706,180925.75,181241.80000000002,180533.86666666667,30,af
259,8,8,178161,181599,179705.40000000002,180235.25,180535,180852.75,181219.30000000002,180456.56666666668,30,af
259,8,9,177797,181428,179497.7,180077.25,180449.5,180785,181045.8,180327.13333333333,30,af
259,8,10,177942,181305,179527.19999999998,180046.25,180412.5,180748.75,180931.1,180290.4,30,af
259,8,11,177506,181305,179532.30000000002,180083.25,180498,180742.5,180928.7,180330.36666666667,30,af
259,8,12,177821,181477,179456.6,180071,180620.5,180803.75,181036.40000000002,180351.63333333333,30,af
259,8,13,178622,181526,179537.2,180095.5,180596,180950.75,181123.7,180464.63333333333,30,af
259,8,14,178938,181796,179400.6,180076.75,180632.5,180858.75,181226.6,180465.43333333332,30,af
259,8,15,178914,181894,179425,179821,180522.5,180821.75,180992.30000000002,180362.96666666667,30,af
259,8,16,178185,181624,179254.30000000002,179851,180437,180913.5,181143.8,180297.16666666666,30,af
259,8,17,178768,181379,179198.69999999998,179820.75,180425,180791,181209.5,180327.8,30,af
259,8,18,178670,181477,179203.5,179888,180302.5,180767,180972.30000000002,180257.9,30,af
259,8,19,178743,181501,179368.69999999998,179778,180339.5,180834,181195.2,180307.43333333332,30,af
259,8,20,178719,181477,179710,180113.25,180254,180736.75,180913.5,180312.26666666666,30,af
259,8,21,178355,181526,179973.7,180162.25,180412.5,180791,180989.90000000002,180379.13333333333,30,af
259,8,22,178549,181599,179782.69999999998,180211,180547,180785,181118.8,180443.23333333334,30,af
259,8,23,178719,181550,179824.4,180223.25,180461.5,180754.75,180989.5,180417.13333333333,30,af
259,8,24,178792,181379,179790.6,180028.25,180486,180779,181012,180396.8,30,af
259,8,25,178938,181354,179785.69999999998,180150.25,180522.5,180877.25,181036.40000000002,180446.46666666667,30,af
259,8,26,179060,181379,179719.4,180089,180498,180791,181309.9,180418,30,af
259,8,27,178646,181452,179436.8,180119.25,180412.5,180785,181026.6,180347.3,30,af
259,8,28,178743,181501,179495.5,180107,180412.5,180743,181040.9,180386.23333333334,30,af
259,8,29,178792,181746,179460.9,180107.5,180425,180889.5,181104.6,180427.13333333333,30,af
259,8,30,178282,181845,179200.5,180016,180534.5,180858.75,181089.9,180342.7,30,af
259,8,31,178112,181722,179191.4,180089,180620,180920,181168.3,180371.26666666666,30,af
259,9,1,178379,181820,179485.80000000002,180071,180437,180895.5,181280.5,180430.46666666667,30,af
259,9,2,178476,181697,179191.4,179906.25,180339.5,180828.25,181260.9,180302.76666666666,30,af
259,9,3,178088,181722,179405.5,179973.25,180352,180883,181136.4,180315.03333333333,30,af
259,9,4,179133,181379,179300.6,180022.25,180303,180699.75,180967.40000000002,180303.33333333334,30,af
259,9,5,179084,181256,179522.6,180089,180327,180736.75,181134,180345.5,30,af
259,9,6,179133,181330,179760.8,180119.25,180315,180803.5,181143.8,180387.8,30,af
259,9,7,178987,181305,179493.1,180016,180241.5,180681.75,180898.8,180274.66666666666,30,af
259,9,8,178500,181379,179417.69999999998,179912,180241.5,180669,180926.2,180199.16666666666,30,af
259,9,9,178598,181428,179259.5,179613.75,180266,180669,180936,180181.4,30,af
259,9,10,178476,181501,179422.5,180071,180303,180699.75,180889,180256.86666666667,30,af
259,9,11,179303,181428,179425,179954.75,180364,180559,180891.5,180293.36666666667,30,af
259,9,12,178646,180987,179420.1,180119.25,180437,180675.5,180893.9,180274.73333333334,30,af
259,9,13,178889,181061,179392.69999999998,180046.25,180351.5,180687.75,180865,180242.13333333333,30,af
259,9,14,178185,181109,179327.6,179796.75,180156.5,180687.75,180989.5,180136.7,30,af
259,9,15,177458,181796,179303.30000000002,179869.5,180229.5,180730.75,180999.2,180134.63333333333,30,af
259,9,16,177700,181207,179252.2,179772,180241.5,180803.75,181016.90000000002,180116.53333333333,30,af
259,9,17,178476,181109,179055.1,179723.25,180193,180571,180945.40000000002,180079.6,30,af
259,9,18,178573,181722,179095.9,179735.25,180217.5,180687.5,180977.6,180165.93333333332,30,af
259,9,19,178039,181550,179271.7,179833.25,180241.5,180736.5,181060.5,180196.86666666667,30,af
259,9,20,178039,181109,179001.3,179668.75,180217,180656.75,180891.5,180067.4,30,af
259,9,21,178112,181134,179105.6,179772,180168.5,180510.75,180867.4,180086.1,30,af
259,9,22,178719,181183,179273.80000000002,179997.25,180156,180608.25,180867.4,180165.7,30,af
259,9,23,178233,181452,179079.1,180028.25,180314.5,180754.75,180967.90000000002,180217.9,30,af
259,9,24,177966,181599,179290.5,179601.5,180205,180736.5,180940.4,180139.96666666667,30,af
259,9,25,178573,181403,179147.30000000002,179626,180144,180669,180776.80000000002,180082.83333333334,30,af
259,9,26,178063,181061,179137.5,179662,180095,180547,180698.9,180007.93333333332,30,af
259,9,27,178792,180938,179154.3,179485.5,180058.5,180443,180645,179969.6,30,af
259,9,28,177991,180963,178570.6,179534,180071,180339.75,180622.5,179905.73333333334,30,af
259,9,29,177966,180963,178999.19999999998,179571.25,180119.5,180388,180701.3,179961,30,af
259,9,30,177506,181134,178626.8,179644,180327,180474,180752.6,179984.93103448275,29,af
259,10,1,177748,181183,178578.5,178852.5,179547,179887.75,180178,179438.63333333333,30,af
259,10,2,177215,180938,177685.4,178154.25,178694.5,178992.75,179358.7,178664.9,30,af
259,10,3,176418,180523,176881.69999999998,177470,177736,178184.75,178840.4,177853.63333333333,30,af
259,10,4,175550,179303,175764.6,176478,176853,177421,178012.2,176991.76666666666,30,af
259,10,5,174276,178476,174924,175213,176128.5,176635.5,177258.80000000002,176088.76666666666,30,af
259,10,6,173079,177433,173576.19999999998,174492,175273,175688,176492.6,175172.83333333334,30,af
259,10,7,170651,176635,172706.69999999998,173492,174576,174966.75,175672.5,174285.16666666666,30,af
259,10,8,168101,176611,171579.59999999998,172637,173761,174150,175354.7,173396.76666666666,30,af
259,10,9,164619,176732,170655.1,171844.75,172971.5,173330,174830.5,172419.1,30,af
259,10,10,161362,176008,169604.6,170775,172017,172506,174124.8,171460.93333333332,30,af
259,10,11,160720,175165,168514.59999999998,169739.25,171410.5,171761,173526.6,170675.93333333332,30,af
259,10,12,159394,174372,167220.3,168641.75,170639,171007,172687.3,169802.5,30,af
259,10,13,158393,173581,165985.8,167484.5,169940,170401.5,171940.7,168943.66666666666,30,af
259,10,14,157441,172792,164653.9,166448.25,169184.5,169774.5,171122.80000000002,168096.8,30,af
259,10,15,156223,172029,164068.5,165432.75,168347.5,169119.25,170610.6,167313.96666666667,30,af
259,10,16,156043,171767,162330.30000000002,164409.5,167525.5,168383,170307.19999999998,166459.4,30,af
259,10,17,156020,172769,161302.4,163430.75,166729,167648.25,169651.9,165676.63333333333,30,af
259,10,18,155099,171458,160047.9,162443.25,165876,166769.5,168761.9,164704.83333333334,30,af
259,10,19,152047,170153,158739.1,161425.25,165014,166039,167743.8,163686.23333333334,30,af
259,10,20,151251,170580,157908.7,160656.5,164131.5,165218,167189.59999999998,162955.06666666668,30,af
259,10,21,150502,170698,156885.8,159867.5,163552.5,164549.5,166352.1,162256.66666666666,30,af
259,10,22,149404,171934,156168.5,158933.25,162801,163754.5,165703.6,161625.53333333333,30,af
259,10,23,148246,171030,156078.5,158190,161948.5,163107.5,165148.7,160911.66666666666,30,af
259,10,24,147462,170840,155973.2,157634.5,160983.5,162363.25,164437.8,160237.26666666666,30,af
259,10,25,146248,170722,155676.2,157871.5,160125,162034.75,163656.6,159648.1,30,af
